5m3c	B	1302	CA	B	331	D	(' ', 1136, ' ')	 	train_data
5m3c	B	1302	CA	B	269	N	(' ', 1074, ' ')	 	train_data
5m3k	E	200	ZN	E	51	C	(' ', 51, ' ')	 	train_data
5m3k	E	200	ZN	E	34	C	(' ', 34, ' ')	 	train_data
5m3k	E	200	ZN	E	48	C	(' ', 48, ' ')	 	train_data
5m3k	E	200	ZN	E	37	C	(' ', 37, ' ')	 	train_data
5m3u	A	504	MG	A	411	D	(' ', 411, ' ')	 	train_data
5m3u	A	504	MG	A	5	K	(' ', 5, ' ')	 	train_data
5m3u	A	504	MG	A	413	L	(' ', 413, ' ')	 	train_data
5m41	A	801	MG	A	189	V	(' ', 189, ' ')	 	train_data
5m41	A	801	MG	A	192	E	(' ', 192, ' ')	 	train_data
5m41	A	801	MG	A	195	D	(' ', 195, ' ')	 	train_data
5m45	L	201	ZN	L	74	C	(' ', 74, ' ')	 	train_data
5m45	L	201	ZN	L	124	C	(' ', 124, ' ')	 	train_data
5m45	L	201	ZN	L	76	C	(' ', 76, ' ')	 	train_data
5m45	L	201	ZN	L	127	C	(' ', 127, ' ')	 	train_data
5m7o	B	501	MG	B	54	D	(' ', 53, ' ')	 	train_data
5m7o	B	501	MG	B	10	D	(' ', 9, ' ')	 	train_data
5m7o	B	501	MG	B	12	E	(' ', 11, ' ')	 	train_data
5m7o	B	501	MG	B	11	D	(' ', 10, ' ')	 	train_data
5m86	J	401	CA	A	220	D	(' ', 220, ' ')	 	train_data
5m86	J	401	CA	J	219	D	(' ', 219, ' ')	 	train_data
5m86	J	401	CA	J	221	T	(' ', 221, ' ')	 	train_data
5m8s	A	510	ZN	A	353	H	(' ', 377, ' ')	 	train_data
5m8s	A	510	ZN	A	357	H	(' ', 381, ' ')	 	train_data
5m8s	A	510	ZN	A	380	H	(' ', 404, ' ')	 	train_data
5m8s	A	511	ZN	A	168	H	(' ', 192, ' ')	 	train_data
5m8s	A	511	ZN	A	191	H	(' ', 215, ' ')	 	train_data
5m8s	A	511	ZN	A	200	H	(' ', 224, ' ')	 	train_data
5m8s	A	512	ZN	A	76	H	(' ', 100, ' ')	 	train_data
5m8s	A	512	ZN	B	76	H	(' ', 100, ' ')	 	train_data
5m8s	A	512	ZN	A	42	E	(' ', 66, ' ')	 	train_data
5m8s	A	512	ZN	B	42	E	(' ', 66, ' ')	 	train_data
5mac	E	503	MG	E	366	D	(' ', 366, ' ')	 	train_data
5mac	E	503	MG	C	179	E	(' ', 179, ' ')	 	train_data
5mac	E	503	MG	C	183	D	(' ', 183, ' ')	 	train_data
5mac	E	503	MG	E	368	D	(' ', 368, ' ')	 	train_data
5mc9	A	9001	CA	A	116	L	(' ', 2190, ' ')	 	train_data
5mc9	A	9001	CA	A	99	D	(' ', 2173, ' ')	 	train_data
5mc9	A	9001	CA	A	175	D	(' ', 2249, ' ')	 	train_data
5mc9	A	9001	CA	A	173	V	(' ', 2247, ' ')	 	train_data
5mc9	A	9002	CA	A	286	D	(' ', 2360, ' ')	 	train_data
5mc9	A	9002	CA	A	361	N	(' ', 2435, ' ')	 	train_data
5mc9	A	9002	CA	A	359	D	(' ', 2433, ' ')	 	train_data
5mc9	A	9002	CA	A	303	L	(' ', 2377, ' ')	 	train_data
5med	B	1001	FE	B	257	H	(' ', 257, ' ')	 	train_data
5med	B	1001	FE	B	262	H	(' ', 262, ' ')	 	train_data
5med	B	1001	FE	B	453	N	(' ', 453, ' ')	 	train_data
5med	B	1001	FE	B	449	H	(' ', 449, ' ')	 	train_data
5med	B	1001	FE	B	569	I	(' ', 569, ' ')	 	train_data
5mfa	A	813	CA	A	214	D	(' ', 262, ' ')	 	train_data
5mfa	A	813	CA	A	292	S	(' ', 340, ' ')	 	train_data
5mfa	A	813	CA	A	288	F	(' ', 336, ' ')	 	train_data
5mfa	A	813	CA	A	286	T	(' ', 334, ' ')	 	train_data
5mfa	A	813	CA	A	290	D	(' ', 338, ' ')	 	train_data
5mfm	C	401	CA	C	144	E	(' ', 151, ' ')	 	train_data
5mfm	C	401	CA	C	142	P	(' ', 149, ' ')	 	train_data
5mfm	C	402	CA	C	268	P	(' ', 275, ' ')	 	train_data
5mfm	C	402	CA	C	270	E	(' ', 277, ' ')	 	train_data
5mfm	C	403	CA	C	186	E	(' ', 193, ' ')	 	train_data
5mfm	C	403	CA	C	184	P	(' ', 191, ' ')	 	train_data
5mfm	C	404	CA	C	310	E	(' ', 317, ' ')	 	train_data
5mfm	C	407	CA	C	228	E	(' ', 235, ' ')	 	train_data
5mfm	C	407	CA	C	226	P	(' ', 233, ' ')	 	train_data
5mfm	C	408	CA	C	100	P	(' ', 107, ' ')	 	train_data
5mfm	C	409	CA	C	58	P	(' ', 65, ' ')	 	train_data
5mh6	A	413	MG	A	243	D	(' ', 243, ' ')	 	train_data
5mh6	A	413	MG	A	213	E	(' ', 213, ' ')	 	train_data
5mh6	A	413	MG	A	215	M	(' ', 215, ' ')	 	train_data
5mh6	A	413	MG	A	212	F	(' ', 212, ' ')	 	train_data
5mh6	A	414	MG	A	230	V	(' ', 230, ' ')	 	train_data
5mh6	A	414	MG	A	227	G	(' ', 227, ' ')	 	train_data
5mh6	A	414	MG	A	253	S	(' ', 253, ' ')	 	train_data
5mkc	F	805	CA	F	125	R	(' ', 615, ' ')	 	train_data
5mkc	F	805	CA	F	127	D	(' ', 617, ' ')	 	train_data
5mkc	F	805	CA	F	123	D	(' ', 613, ' ')	 	train_data
5mkc	F	805	CA	F	120	L	(' ', 610, ' ')	 	train_data
5mkc	F	805	CA	F	130	D	(' ', 620, ' ')	 	train_data
5mnj	G	501	ZN	G	36	C	(' ', 441, ' ')	 	train_data
5mnj	G	501	ZN	G	33	C	(' ', 438, ' ')	 	train_data
5mnj	G	501	ZN	G	56	C	(' ', 461, ' ')	 	train_data
5mnj	G	501	ZN	G	59	C	(' ', 464, ' ')	 	train_data
5mnj	G	502	ZN	G	47	H	(' ', 452, ' ')	 	train_data
5mnj	G	502	ZN	G	70	C	(' ', 475, ' ')	 	train_data
5mnj	G	502	ZN	G	73	C	(' ', 478, ' ')	 	train_data
5mnj	G	502	ZN	G	52	H	(' ', 457, ' ')	 	train_data
5mqp	E	701	CA	E	268	E	(' ', 263, ' ')	 	train_data
5mqp	E	701	CA	E	264	D	(' ', 259, ' ')	 	train_data
5mqp	E	701	CA	E	262	L	(' ', 257, ' ')	 	train_data
5mqp	E	701	CA	E	155	R	(' ', 150, ' ')	 	train_data
5mqp	E	702	CA	E	69	G	(' ', 64, ' ')	 	train_data
5mqp	E	702	CA	E	26	E	(' ', 21, ' ')	 	train_data
5mqp	E	702	CA	E	65	R	(' ', 60, ' ')	 	train_data
5mqp	E	702	CA	E	67	R	(' ', 62, ' ')	 	train_data
5msx	C	502	CA	C	360	D	(' ', 361, ' ')	 	train_data
5msx	C	502	CA	C	362	A	(' ', 363, ' ')	 	train_data
5msx	C	502	CA	C	455	E	(' ', 456, ' ')	 	train_data
5msx	C	502	CA	C	365	S	(' ', 366, ' ')	 	train_data
5msx	C	502	CA	C	357	F	(' ', 358, ' ')	 	train_data
5msx	C	502	CA	C	454	W	(' ', 455, ' ')	 	train_data
5msz	A	303	CU1	A	1	H	(' ', 1, ' ')	 	train_data
5msz	A	303	CU1	A	91	H	(' ', 91, ' ')	 	train_data
5msz	A	303	CU1	A	184	Y	(' ', 184, ' ')	 	train_data
5mtd	B	202	ZN	B	131	H	(' ', 131, ' ')	 	train_data
5mtd	B	202	ZN	B	127	H	(' ', 127, ' ')	 	train_data
5mtd	B	202	ZN	B	85	C	(' ', 85, ' ')	 	train_data
5mtw	D	201	CA	D	68	S	(' ', 65, ' ')	 	train_data
5mtw	D	201	CA	D	113	D	(' ', 110, ' ')	 	train_data
5mtw	D	201	CA	D	114	Y	(' ', 111, ' ')	 	train_data
5mw5	A	402	CA	A	39	D	(' ', 65, ' ')	 	train_data
5mw5	A	402	CA	A	40	E	(' ', 66, ' ')	 	train_data
5mw5	A	402	CA	A	42	D	(' ', 68, ' ')	 	train_data
5mw5	A	402	CA	A	25	D	(' ', 51, ' ')	 	train_data
5mw5	A	403	CA	A	25	D	(' ', 51, ' ')	 	train_data
5mw5	A	403	CA	A	126	D	(' ', 152, ' ')	 	train_data
5mw5	A	403	CA	A	124	D	(' ', 150, ' ')	 	train_data
5mw5	A	403	CA	A	125	W	(' ', 151, ' ')	 	train_data
5mw5	A	403	CA	A	42	D	(' ', 68, ' ')	 	train_data
5mw5	A	404	CA	A	24	C	(' ', 50, ' ')	 	train_data
5mw5	A	404	CA	A	126	D	(' ', 152, ' ')	 	train_data
5mw5	A	404	CA	A	124	D	(' ', 150, ' ')	 	train_data
5mw5	A	404	CA	A	25	D	(' ', 51, ' ')	 	train_data
5mw8	A	503	ZN	A	165	C	(' ', 162, ' ')	 	train_data
5mw8	A	503	ZN	A	184	C	(' ', 181, ' ')	 	train_data
5mw8	A	503	ZN	A	162	C	(' ', 159, ' ')	 	train_data
5mw8	A	503	ZN	A	294	C	(' ', 291, ' ')	 	train_data
5mwa	A	301	MG	A	30	D	(' ', 9, ' ')	 	train_data
5mwa	A	301	MG	A	32	D	(' ', 11, ' ')	 	train_data
5mwa	A	301	MG	A	206	D	(' ', 185, ' ')	 	train_data
5mwc	D	401	CA	D	208	E	(' ', 208, ' ')	 	train_data
5mwc	D	401	CA	D	203	R	(' ', 203, ' ')	 	train_data
5mwc	D	401	CA	D	199	D	(' ', 199, ' ')	 	train_data
5mwc	D	401	CA	D	197	D	(' ', 197, ' ')	 	train_data
5mwc	D	402	CA	D	161	D	(' ', 161, ' ')	 	train_data
5mwc	D	402	CA	D	165	D	(' ', 165, ' ')	 	train_data
5mwc	D	402	CA	D	172	E	(' ', 172, ' ')	 	train_data
5mwc	D	402	CA	D	167	F	(' ', 167, ' ')	 	train_data
5mwc	D	402	CA	D	163	D	(' ', 163, ' ')	 	train_data
5n07	A	201	SF4	A	93	C	(' ', 93, ' ')	 	train_data
5n07	A	201	SF4	A	105	C	(' ', 105, ' ')	 	train_data
5n07	A	201	SF4	A	99	C	(' ', 99, ' ')	 	train_data
5n0k	A	1102	CU	A	1033	H	(' ', 1014, ' ')	 	train_data
5n0k	A	1102	CU	A	181	H	(' ', 162, ' ')	 	train_data
5n0k	A	1102	CU	A	993	H	(' ', 974, ' ')	 	train_data
5n0k	A	1103	CU	A	342	H	(' ', 323, ' ')	 	train_data
5n0k	A	1103	CU	A	294	H	(' ', 275, ' ')	 	train_data
5n0k	A	1103	CU	A	337	C	(' ', 318, ' ')	 	train_data
5n0k	A	1105	CU	A	988	H	(' ', 969, ' ')	 	train_data
5n0k	A	1105	CU	A	1039	H	(' ', 1020, ' ')	 	train_data
5n0k	A	1105	CU	A	1034	C	(' ', 1015, ' ')	 	train_data
5n0k	A	1106	CU	A	122	H	(' ', 103, ' ')	 	train_data
5n0k	A	1106	CU	A	1035	H	(' ', 1016, ' ')	 	train_data
5n0k	A	1106	CU	A	179	H	(' ', 160, ' ')	 	train_data
5n0k	A	1107	CU	A	650	H	(' ', 631, ' ')	 	train_data
5n0k	A	1107	CU	A	703	M	(' ', 684, ' ')	 	train_data
5n0k	A	1107	CU	A	693	C	(' ', 674, ' ')	 	train_data
5n0k	A	1110	CU	A	311	D	(' ', 292, ' ')	 	train_data
5n0k	A	1110	CU	A	309	H	(' ', 290, ' ')	 	train_data
5n0k	A	1110	CU	A	531	K	(' ', 512, ' ')	 	train_data
5n0k	A	1111	CA	A	146	D	(' ', 127, ' ')	 	train_data
5n0k	A	1111	CA	A	128	K	(' ', 109, ' ')	 	train_data
5n0k	A	1111	CA	A	147	D	(' ', 128, ' ')	 	train_data
5n0k	A	1111	CA	A	143	Q	(' ', 124, ' ')	 	train_data
5n1t	W	201	CU	W	140	D	(' ', 110, ' ')	 	train_data
5n1t	W	201	CU	W	142	H	(' ', 112, ' ')	 	train_data
5n1t	W	201	CU	W	31	H	(' ', 1, ' ')	 	train_data
5n2g	A	1104	MN	A	466	D	(' ', 462, ' ')	 	train_data
5n2g	A	1104	MN	A	170	D	(' ', 166, ' ')	 	train_data
5n2g	A	1104	MN	A	172	E	(' ', 168, ' ')	 	train_data
5n5e	e	101	FE	K	62	E	(' ', 62, ' ')	 	train_data
5n5e	e	101	FE	e	32	E	(' ', 32, ' ')	 	train_data
5n5e	e	101	FE	e	65	H	(' ', 65, ' ')	 	train_data
5n5e	e	101	FE	e	62	E	(' ', 62, ' ')	 	train_data
5n5e	e	102	FE	e	62	E	(' ', 62, ' ')	 	train_data
5n5e	e	102	FE	K	32	E	(' ', 32, ' ')	 	train_data
5n5e	e	102	FE	K	65	H	(' ', 65, ' ')	 	train_data
5n5e	e	102	FE	K	62	E	(' ', 62, ' ')	 	train_data
5n5p	D	801	CA	D	10	D	(' ', 653, ' ')	 	train_data
5n5p	D	801	CA	D	21	D	(' ', 664, ' ')	 	train_data
5n5p	D	801	CA	D	16	D	(' ', 659, ' ')	 	train_data
5n5p	D	801	CA	D	14	D	(' ', 657, ' ')	 	train_data
5n5p	D	801	CA	D	12	N	(' ', 655, ' ')	 	train_data
5n5p	D	802	CA	D	48	F	(' ', 691, ' ')	 	train_data
5n5p	D	802	CA	D	69	D	(' ', 712, ' ')	 	train_data
5n5p	D	802	CA	D	46	D	(' ', 689, ' ')	 	train_data
5n5p	D	802	CA	D	64	D	(' ', 707, ' ')	 	train_data
5n6f	A	401	ZN	A	340	H	(' ', 349, ' ')	 	train_data
5n6f	A	401	ZN	A	311	C	(' ', 320, ' ')	 	train_data
5n6f	A	401	ZN	A	309	C	(' ', 318, ' ')	 	train_data
5n6f	A	401	ZN	A	314	C	(' ', 323, ' ')	 	train_data
5n6n	C	801	CA	C	130	D	(' ', 125, ' ')	 	train_data
5n6n	C	801	CA	C	125	Q	(' ', 120, ' ')	 	train_data
5n6n	C	801	CA	C	123	N	(' ', 118, ' ')	 	train_data
5n6n	C	801	CA	C	119	D	(' ', 114, ' ')	 	train_data
5n6n	C	801	CA	C	121	D	(' ', 116, ' ')	 	train_data
5n6x	B	502	MN	B	11	H	(' ', 32, ' ')	 	train_data
5n6x	B	502	MN	B	9	D	(' ', 30, ' ')	 	train_data
5n6x	B	502	MN	B	374	H	(' ', 395, ' ')	 	train_data
5n8p	A	9001	CA	A	291	A	(' ', 291, ' ')	 	train_data
5n8p	A	9001	CA	A	315	G	(' ', 315, ' ')	 	train_data
5n8p	A	9001	CA	A	317	E	(' ', 317, ' ')	 	train_data
5n8p	A	9001	CA	A	290	G	(' ', 290, ' ')	 	train_data
5n8p	A	9001	CA	A	294	D	(' ', 294, ' ')	 	train_data
5n8p	A	9002	CA	A	294	D	(' ', 294, ' ')	 	train_data
5n8p	A	9002	CA	A	289	G	(' ', 289, ' ')	 	train_data
5n8p	A	9002	CA	A	266	N	(' ', 266, ' ')	 	train_data
5n8p	A	9003	CA	A	280	T	(' ', 280, ' ')	 	train_data
5n8p	A	9003	CA	A	259	D	(' ', 259, ' ')	 	train_data
5n8p	A	9003	CA	A	255	T	(' ', 255, ' ')	 	train_data
5n8p	A	9003	CA	A	285	D	(' ', 285, ' ')	 	train_data
5n8p	A	9003	CA	A	282	T	(' ', 282, ' ')	 	train_data
5n8p	A	9003	CA	A	257	G	(' ', 257, ' ')	 	train_data
5n8p	A	9005	CA	A	559	A	(' ', 559, ' ')	 	train_data
5n8p	A	9005	CA	A	586	D	(' ', 586, ' ')	 	train_data
5n8p	A	9005	CA	A	562	D	(' ', 562, ' ')	 	train_data
5n8p	A	9006	CA	A	634	G	(' ', 634, ' ')	 	train_data
5n8p	A	9006	CA	A	638	D	(' ', 638, ' ')	 	train_data
5n8p	A	9006	CA	A	656	D	(' ', 656, ' ')	 	train_data
5n8p	A	9006	CA	A	653	A	(' ', 653, ' ')	 	train_data
5n8p	A	9006	CA	A	651	M	(' ', 651, ' ')	 	train_data
5n8p	A	9006	CA	A	636	G	(' ', 636, ' ')	 	train_data
5n8p	A	9007	CA	A	678	D	(' ', 678, ' ')	 	train_data
5n8p	A	9007	CA	A	656	D	(' ', 656, ' ')	 	train_data
5n8p	A	9007	CA	A	652	G	(' ', 652, ' ')	 	train_data
5n8p	A	9007	CA	A	673	G	(' ', 673, ' ')	 	train_data
5n8p	A	9007	CA	A	675	D	(' ', 675, ' ')	 	train_data
5n8p	A	9007	CA	A	654	G	(' ', 654, ' ')	 	train_data
5n8p	A	9008	CA	A	676	G	(' ', 676, ' ')	 	train_data
5n8p	A	9008	CA	A	697	G	(' ', 697, ' ')	 	train_data
5n8p	A	9008	CA	A	699	E	(' ', 699, ' ')	 	train_data
5n8p	A	9008	CA	A	674	G	(' ', 674, ' ')	 	train_data
5n8p	A	9008	CA	A	678	D	(' ', 678, ' ')	 	train_data
5n8p	A	9009	CA	A	785	E	(' ', 785, ' ')	 	train_data
5n8p	A	9009	CA	A	762	D	(' ', 762, ' ')	 	train_data
5n8p	A	9009	CA	A	757	A	(' ', 757, ' ')	 	train_data
5n8p	A	9009	CA	A	759	G	(' ', 759, ' ')	 	train_data
5n8p	A	9009	CA	A	783	G	(' ', 783, ' ')	 	train_data
5n8p	A	9010	CA	A	793	D	(' ', 793, ' ')	 	train_data
5n8p	A	9010	CA	A	795	N	(' ', 795, ' ')	 	train_data
5n8p	A	9010	CA	A	771	S	(' ', 771, ' ')	 	train_data
5n8p	A	9010	CA	A	797	T	(' ', 797, ' ')	 	train_data
5n8p	A	9011	CA	A	864	G	(' ', 864, ' ')	 	train_data
5n8p	A	9011	CA	A	883	G	(' ', 883, ' ')	 	train_data
5n8p	A	9011	CA	A	887	D	(' ', 887, ' ')	 	train_data
5n8p	A	9011	CA	A	884	A	(' ', 884, ' ')	 	train_data
5n8p	A	9011	CA	A	866	G	(' ', 866, ' ')	 	train_data
5n8p	A	9011	CA	A	868	D	(' ', 868, ' ')	 	train_data
5n8p	A	9012	CA	A	883	G	(' ', 883, ' ')	 	train_data
5n8p	A	9012	CA	A	902	T	(' ', 902, ' ')	 	train_data
5n8p	A	9012	CA	A	887	D	(' ', 887, ' ')	 	train_data
5n8p	A	9012	CA	A	885	G	(' ', 885, ' ')	 	train_data
5n8p	A	9012	CA	A	905	D	(' ', 905, ' ')	 	train_data
5n8p	A	9013	CA	A	905	D	(' ', 905, ' ')	 	train_data
5n8p	A	9013	CA	A	928	D	(' ', 928, ' ')	 	train_data
5n8p	A	9013	CA	A	903	G	(' ', 903, ' ')	 	train_data
5n8p	A	9013	CA	A	901	G	(' ', 901, ' ')	 	train_data
5n8p	A	9014	CA	A	893	G	(' ', 893, ' ')	 	train_data
5n8p	A	9014	CA	A	878	D	(' ', 878, ' ')	 	train_data
5n8p	A	9014	CA	A	876	A	(' ', 876, ' ')	 	train_data
5n8p	A	9014	CA	A	896	D	(' ', 896, ' ')	 	train_data
5n8p	A	9014	CA	A	873	S	(' ', 873, ' ')	 	train_data
5n8p	A	9015	CA	A	994	G	(' ', 994, ' ')	 	train_data
5n8p	A	9015	CA	A	968	G	(' ', 968, ' ')	 	train_data
5n8p	A	9015	CA	A	990	D	(' ', 990, ' ')	 	train_data
5n8p	A	9015	CA	A	966	A	(' ', 966, ' ')	 	train_data
5n8p	A	9015	CA	A	992	S	(' ', 992, ' ')	 	train_data
5n8p	A	9018	CA	A	784	V	(' ', 784, ' ')	 	train_data
5n8p	A	9018	CA	A	809	S	(' ', 809, ' ')	 	train_data
5n8p	A	9018	CA	A	781	L	(' ', 781, ' ')	 	train_data
5na7	A	701	ZN	A	453	H	(' ', 453, ' ')	 	train_data
5na7	A	701	ZN	A	476	E	(' ', 476, ' ')	 	train_data
5na7	A	701	ZN	A	448	H	(' ', 448, ' ')	 	train_data
5nf2	A	601	CA	A	450	N	(' ', 512, ' ')	 	train_data
5nf2	A	601	CA	A	452	E	(' ', 514, ' ')	 	train_data
5nf2	A	601	CA	A	445	D	(' ', 507, ' ')	 	train_data
5nf2	A	601	CA	A	447	D	(' ', 509, ' ')	 	train_data
5nfv	A	1402	MG	A	250	Y	(' ', 248, ' ')	 	train_data
5nfv	A	1402	MG	A	71	V	(' ', 69, ' ')	 	train_data
5nfv	A	1402	MG	A	69	S	(' ', 67, ' ')	 	train_data
5nfv	A	1402	MG	A	272	N	(' ', 270, ' ')	 	train_data
5nj9	C	501	ZN	C	468	C	(' ', 454, ' ')	 	train_data
5nj9	C	501	ZN	C	276	H	(' ', 262, ' ')	 	train_data
5nj9	C	501	ZN	C	281	H	(' ', 267, ' ')	 	train_data
5nl9	A	201	ZN	A	109	D	(' ', 103, ' ')	 	train_data
5nl9	A	201	ZN	A	90	D	(' ', 84, ' ')	 	train_data
5nl9	A	201	ZN	A	42	H	(' ', 36, ' ')	 	train_data
5nl9	A	201	ZN	A	98	H	(' ', 92, ' ')	 	train_data
5nl9	A	201	ZN	A	96	H	(' ', 90, ' ')	 	train_data
5nmr	A	807	CA	A	333	D	(' ', 333, ' ')	 	train_data
5nmr	A	807	CA	A	334	E	(' ', 334, ' ')	 	train_data
5nmr	A	807	CA	A	336	G	(' ', 336, ' ')	 	train_data
5nna	A	302	MN	A	82	D	(' ', 75, ' ')	 	train_data
5nna	A	302	MN	A	76	H	(' ', 69, ' ')	 	train_data
5nna	A	302	MN	A	80	H	(' ', 73, ' ')	 	train_data
5nnw	C	301	MG	C	106	E	(' ', 106, ' ')	 	train_data
5nnw	C	301	MG	C	159	H	(' ', 159, ' ')	 	train_data
5nnw	C	301	MG	C	93	D	(' ', 93, ' ')	 	train_data
5nnw	C	301	MG	C	104	D	(' ', 104, ' ')	 	train_data
5nof	A	501	ZN	B	295	E	(' ', 295, ' ')	 	train_data
5nof	A	501	ZN	A	198	E	(' ', 198, ' ')	 	train_data
5nof	A	501	ZN	A	48	E	(' ', 48, ' ')	 	train_data
5nof	A	501	ZN	B	296	D	(' ', 296, ' ')	 	train_data
5nof	A	502	ZN	A	218	E	(' ', 218, ' ')	 	train_data
5nof	A	502	ZN	A	217	D	(' ', 217, ' ')	 	train_data
5nof	A	502	ZN	A	78	D	(' ', 78, ' ')	 	train_data
5nqd	H	201	FES	H	60	C	(' ', 103, ' ')	 	train_data
5nqd	H	201	FES	H	62	H	(' ', 105, ' ')	 	train_data
5nqd	H	201	FES	H	78	C	(' ', 121, ' ')	 	train_data
5nqd	H	201	FES	H	81	H	(' ', 124, ' ')	 	train_data
5nrm	B	101	CA	B	10	S	(' ', 13, ' ')	 	train_data
5nrm	B	101	CA	B	8	N	(' ', 11, ' ')	 	train_data
5nrm	B	101	CA	B	15	D	(' ', 18, ' ')	 	train_data
5nrm	B	101	CA	B	4	D	(' ', 7, ' ')	 	train_data
5nrm	B	101	CA	B	6	D	(' ', 9, ' ')	 	train_data
5nrm	B	102	CA	B	46	S	(' ', 49, ' ')	 	train_data
5nrm	B	102	CA	B	40	D	(' ', 43, ' ')	 	train_data
5nrm	B	102	CA	B	44	D	(' ', 47, ' ')	 	train_data
5nrm	B	102	CA	B	51	D	(' ', 54, ' ')	 	train_data
5nrm	B	102	CA	B	42	N	(' ', 45, ' ')	 	train_data
5nrm	B	103	CA	B	35	D	(' ', 38, ' ')	 	train_data
5nrm	B	103	CA	B	32	A	(' ', 35, ' ')	 	train_data
5nrm	B	103	CA	B	30	F	(' ', 33, ' ')	 	train_data
5nrm	B	103	CA	B	29	D	(' ', 32, ' ')	 	train_data
5nsf	A	403	CA	A	152	E	(' ', 140, ' ')	 	train_data
5nsf	A	403	CA	A	147	E	(' ', 135, ' ')	 	train_data
5nsf	A	403	CA	C	291	N	(' ', 279, ' ')	 	train_data
5nsm	L	602	MN	L	371	D	(' ', 371, ' ')	 	train_data
5nsm	L	602	MN	L	294	D	(' ', 294, ' ')	 	train_data
5nsm	L	602	MN	L	373	E	(' ', 373, ' ')	 	train_data
5nsm	L	603	MN	L	289	K	(' ', 289, ' ')	 	train_data
5nsm	L	603	MN	L	373	E	(' ', 373, ' ')	 	train_data
5nsm	L	603	MN	L	312	D	(' ', 312, ' ')	 	train_data
5nsm	L	603	MN	L	294	D	(' ', 294, ' ')	 	train_data
5nw3	A	101	FE	A	39	C	(' ', 38, ' ')	 	train_data
5nw3	A	101	FE	A	42	C	(' ', 41, ' ')	 	train_data
5nw3	A	101	FE	A	9	C	(' ', 8, ' ')	 	train_data
5nw3	A	101	FE	A	6	C	(' ', 5, ' ')	 	train_data
5nwg	B	1203	ZN	B	162	H	(' ', 1084, ' ')	 	train_data
5nwg	B	1203	ZN	B	167	C	(' ', 1089, ' ')	 	train_data
5nwg	B	1203	ZN	B	170	C	(' ', 1092, ' ')	 	train_data
5nwg	B	1203	ZN	B	159	C	(' ', 1081, ' ')	 	train_data
5o25	B	403	MN	B	85	D	(' ', 80, ' ')	 	train_data
5o25	B	403	MN	B	24	H	(' ', 19, ' ')	 	train_data
5o25	B	403	MN	B	28	D	(' ', 23, ' ')	 	train_data
5o25	B	404	MN	B	85	D	(' ', 80, ' ')	 	train_data
5o25	B	404	MN	B	30	D	(' ', 25, ' ')	 	train_data
5o25	B	404	MN	B	109	H	(' ', 104, ' ')	 	train_data
5o25	B	404	MN	B	159	D	(' ', 154, ' ')	 	train_data
5o6c	A	4701	ZN	A	13	C	(' ', 4390, ' ')	 	train_data
5o6c	A	4701	ZN	A	16	C	(' ', 4393, ' ')	 	train_data
5o6c	A	4701	ZN	A	36	H	(' ', 4413, ' ')	 	train_data
5o6c	A	4701	ZN	A	39	C	(' ', 4416, ' ')	 	train_data
5o6c	A	4702	ZN	A	33	H	(' ', 4410, ' ')	 	train_data
5o6c	A	4702	ZN	A	63	C	(' ', 4440, ' ')	 	train_data
5o6c	A	4702	ZN	A	60	C	(' ', 4437, ' ')	 	train_data
5o6c	A	4702	ZN	A	31	C	(' ', 4408, ' ')	 	train_data
5o6c	A	4703	ZN	A	129	C	(' ', 4506, ' ')	 	train_data
5o6c	A	4703	ZN	A	160	C	(' ', 4537, ' ')	 	train_data
5o6c	A	4703	ZN	A	163	C	(' ', 4540, ' ')	 	train_data
5o6c	A	4703	ZN	A	132	C	(' ', 4509, ' ')	 	train_data
5o6c	A	4704	ZN	A	172	C	(' ', 4549, ' ')	 	train_data
5o6c	A	4704	ZN	A	175	H	(' ', 4552, ' ')	 	train_data
5o6c	A	4704	ZN	A	254	C	(' ', 4631, ' ')	 	train_data
5o6c	A	4704	ZN	A	257	C	(' ', 4634, ' ')	 	train_data
5o6c	A	4705	ZN	A	184	C	(' ', 4561, ' ')	 	train_data
5o6c	A	4705	ZN	A	205	C	(' ', 4582, ' ')	 	train_data
5o6c	A	4705	ZN	A	187	C	(' ', 4564, ' ')	 	train_data
5o6c	A	4705	ZN	A	202	C	(' ', 4579, ' ')	 	train_data
5o6c	A	4706	ZN	A	188	C	(' ', 4565, ' ')	 	train_data
5o6c	A	4706	ZN	A	223	C	(' ', 4600, ' ')	 	train_data
5o6c	A	4706	ZN	A	237	C	(' ', 4614, ' ')	 	train_data
5o6c	A	4706	ZN	A	243	H	(' ', 4620, ' ')	 	train_data
5o6t	B	501	ZN	B	40	C	(' ', 471, ' ')	 	train_data
5o6t	B	501	ZN	B	43	C	(' ', 474, ' ')	 	train_data
5o6t	B	501	ZN	B	22	C	(' ', 453, ' ')	 	train_data
5o6t	B	501	ZN	B	19	C	(' ', 450, ' ')	 	train_data
5o6t	B	502	ZN	B	34	C	(' ', 465, ' ')	 	train_data
5o6t	B	502	ZN	B	53	C	(' ', 484, ' ')	 	train_data
5o6t	B	502	ZN	B	50	C	(' ', 481, ' ')	 	train_data
5o6t	B	502	ZN	B	36	H	(' ', 467, ' ')	 	train_data
5obp	B	501	SF4	B	329	C	(' ', 329, ' ')	 	train_data
5obp	B	501	SF4	B	332	C	(' ', 332, ' ')	 	train_data
